society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ie9,Orokaiva,xd823,orok1269,Orokaiva,Nuclear Trans New Guinea,EA202,9000.0,,1923,,See HRAF reference 1:7
Ig2,Trobriands,xd852,kili1267,Kilivila,Austronesian,EA202,9000.0,,1920,Kiriwina Island,See HRAF reference 16:139
Ae44,Bubi,xd165,bube1242,Bube,Atlantic-Congo,EA202,9350.0,,1945,,in 1945; note focal year for cultural data is 1920
Ca32,Nara,xd440,nara1262,Nara,,EA202,9500.0,,1937,,in 1937; note focal year for cultural data is 1860
Ab21a,Kisama,xd23,sama1300,Sama,Atlantic-Congo,EA202,10000.0,,1930,,
Ac23,Lele,xd48,lele1265,Lele (Democratic Republic of Congo),Atlantic-Congo,EA202,10000.0,,1947,with special reference to the western Lele,
Ae58,Tikar,xd180,tige1238,Tige,Atlantic-Congo,EA202,10000.0,,1949,,in 1949; note focal year for cultural data is 1910
Ag17,Biafada,xd252,biaf1240,Biafada,Atlantic-Congo,EA202,10000.0,,1950,,
Ah19,Adara,xd308,kada1284,Kadara,Atlantic-Congo,EA202,10000.0,,1921,,
Ah32,Vere,xd323,momj1237,Mom Jango,Atlantic-Congo,EA202,10000.0,,1921,,
Ah39,Podokwo,xd330,park1239,Parkwa,Afro-Asiatic,EA202,10000.0,,1950,,
Cc2,Teda,xd498,teda1241,Tedaga,Saharan,EA202,10000.0,,1950,Nomads of Tibesti,The population figure is taken from EA-Summary
Cc5,Kel Antessar,xd502,timb1263,Timbuktu,Afro-Asiatic,EA202,10000.0,,1941,,in 1941; note focal year for cultural data is 1910
Ia2,Sagada,xd742,nort2877,Northern Kankanay,Austronesian,EA202,10000.0,,,,"Date for population estimate missing; 3,000 in Sagada"
Ib7,Mentaweians,xd756,ment1249,Mentawai,Austronesian,EA202,10000.0,,,with special reference to those of North Pageh,Date for population estimate missing
Ic2,Alorese,xd764,abui1241,Abui,Timor-Alor-Pantar,EA202,10000.0,,1940,Abui of Atimelang Village,
Ie31,Fore,xd809,fore1270,Fore,Nuclear Trans New Guinea,EA202,10000.0,,1955,,
Ie37,Star Mountain,xd815,ngal1298,Ngalum,Nuclear Trans New Guinea,EA202,10000.0,,1960,,
If17,Marshallese,xd832,rata1243,Ratak,Austronesian,EA202,10000.0,,1947,with special reference to the island of Jaluit,in 1947; 900 on Majuro; note focal year for cultural data is 1900
If2,Trukese,xd833,chuu1238,Chuukese,Austronesian,EA202,10000.0,,1947,Romonum Island,This total reflects the population on the island of Romonum.
Ng10,Seneca,xd1245,sene1264,Seneca,Iroquoian,EA202,10000.0,,1650,with special reference to the Seneca tribe,in 1650; See HRAF reference 1:25; note focal year for cultural data is 1750
Sh8,Toba,xd1395,toba1269,Toba,Guaicuruan,EA202,10000.0,,1964,with special reference to those of the Argentine Chaco,
ch13,Besermyan,xd550,nort2676,North Udmurt,Uralic,EA202,10034.0,,1926,with special reference to the Glazovskij Uezd Besermyan,in 1926; note focal year for cultural data is 1894
Ag33,Dyan,xd270,dyan1251,Dyan,Atlantic-Congo,EA202,10500.0,,1950,,in 1950; note focal year for cultural data is 1920
Ah20,Kagoro,xd310,kago1246,Kagoro (Nigeria),Atlantic-Congo,EA202,10500.0,,1950,,in 1950; note focal year for cultural data is 1920
Af53,Tura,xd234,tour1242,Toura (Côte d'Ivoire),Mande,EA202,10600.0,,1950,,
Ad21,Pimbwe,xd89,pimb1238,Pimbwe,Atlantic-Congo,EA202,11000.0,,1957,,in 1957; note focal year for cultural data is 1930
Cb27,Bachama,xd477,baca1246,Bacama,Afro-Asiatic,EA202,11000.0,,1930,,
Eg3,Madia,xd679,mari1414,Maria (India),Dravidian,EA202,11500.0,,1927,Hill Maria,in 1927; See HRAF reference 1:28; note focal year for cultural data is 1938
Ib1,Iban,xd750,iban1264,Iban,Austronesian,EA202,11500.0,,1949,"Ulu Ai Group, Baleh",
Cc13,Udalan Tuareg,xd491,timb1263,Timbuktu,Afro-Asiatic,EA202,11600.0,,1939,,in 1939; note focal year for cultural data is 1920
Ae48,Bafia,xd169,bafi1243,Bafia,Atlantic-Congo,EA202,12000.0,,1949,,in 1949; note focal year for cultural data is 1930
Ah30,Longuda,xd321,long1389,Longuda,Atlantic-Congo,EA202,12000.0,,1921,,
Ai4,Ingassana,xd370,gaam1241,Gaam,Eastern Jebel,EA202,12000.0,,1927,,
Ej14,Senoi,xd721,sema1266,Semai,Austroasiatic,EA202,12000.0,,1961,with special reference to the eastern Semai,
ec13,Itelmen,xd621,itel1242,Itelmen,Chukotko-Kamchatkan,EA202,12000.0,,1710,those of Eastern Kamchatka,
Ad15,Iwa,xd82,nyam1275,Nyamwanga,Atlantic-Congo,EA202,12250.0,,1953,,in 1953; note focal year for cultural data is 1900
Ah12,Basakomo,xd301,basa1282,Basa (Nigeria),Atlantic-Congo,EA202,12300.0,,1921,,
Aj2,Maasi,xd395,masa1300,Masai,Nilotic,EA202,12500.0,,1894,Kisonko or Southern Masai of Tanzania,See HRAF reference 1:xiv.
Ne19,Plains Cree,xd1218,plai1258,Plains Cree,Algic,EA202,12500.0,,1860,,
Se3,Shuar,xd1367,shua1257,Shuar,Chicham,EA202,12600.0,,1930,,"The actual figure is 12,586 (2:36-38)."
Af51,Gagu,xd232,gagu1242,Gban,Mande,EA202,13000.0,,1950,,in 1950; note focal year for cultural data is 1920
Ca34,Ababda,xd442,abab1239,Ababda,Afro-Asiatic,EA202,13000.0,,1927,,
Ie19,Marind-Amin,xd795,nucl1622,Marind,Anim,EA202,13000.0,,1910,with special reference to the coastal inhabitants,
Ai38,Korongo,xd368,kron1241,Krongo,Kadugli-Krongo,EA202,14000.0,,1947,,in 1947; note focal year for cultural data is 1930
Sc6,Saramaccan ,xd1349,sara1340,Saramaccan,Indo-European,EA202,14000.0,,1922,Upper Suriname River; Akwa on Morini River,See HRAF reference 2:92.
Ad19,Fipa,xd86,fipa1238,Fipa,Atlantic-Congo,EA202,15000.0,,1910,,
Af47,Krahn,xd227,west2488,Western Krahn,Atlantic-Congo,EA202,15000.0,,1940,,
Ai16,Namshi,xd344,doya1240,Doyayo,Atlantic-Congo,EA202,15000.0,,1926,,in 1926; note focal year for cultural data is 1910
Ca42,Shako,xd451,shek1245,Sheko,Dizoid,EA202,15000.0,,1951,,
Ca5,Bisharin,xd453,bish1251,Bisharin,Afro-Asiatic,EA202,15000.0,,1933,,
Cc7,Barabish,xd504,hass1238,Hassaniyya,Afro-Asiatic,EA202,15000.0,,1912,Timbuctoo,in 1912; note focal year for cultural data is 1950
Ea4,Kohistani,xd603,indu1241,Indus Kohistani,Indo-European,EA202,15000.0,,,,Date for population estimate missing
Ie17,Siane,xd793,sian1257,Siane,Nuclear Trans New Guinea,EA202,15000.0,,1953,,in 1953; note focal year for cultural data is 1940
Ng12,Choctaw,xd1247,choc1276,Choctaw,Muskogean,EA202,15000.0,,,,Date for population estimate missing
Sa9,Miskito,xd1325,misk1235,Mískito,Misumalpan,EA202,15000.0,,1921,Vicinity: Cape Gracias a Dios,See HRAF reference 1:13.
Sc18,Ndyuka,xd1344,ndyu1242,Aukan,Indo-European,EA202,15000.0,,1960,,
Se6,Witoto,xd1370,muru1274,Murui Huitoto,Huitotoan,EA202,15000.0,,,,Date for population estimate missing
Ec7,Ainu,xd635,ainu1240,Hokkaido Ainu,Ainu,EA202,15500.0,,1923,Saru Basin in Hokkaido,"in 1923; The actual figure is 15,461 (2:5); note focal year for cultural data is 1900"
Ad11,Bena,xd78,bena1262,Bena (Tanzania),Atlantic-Congo,EA202,16000.0,,1931,,
Ae7,Baboa,xd183,bwaa1238,Bwa,Atlantic-Congo,EA202,16000.0,,1924,,in 1924; note focal year for cultural data is 1910
Af46,Bakwe,xd226,bakw1243,Bakwé,Atlantic-Congo,EA202,16000.0,,1920,,in 1920; note focal year for cultural data is 1900
Cb5,Buduma,xd482,budu1265,Buduma,Afro-Asiatic,EA202,16000.0,,1937,,in 1937; note focal year for cultural data is 1910
Eb8,Uzbek,xd616,nort2690,Northern Uzbek,Turkic,EA202,16750.0,,1924,with special reference to the Kongrat tribe,in 1924; note focal year for cultural data is 1800
Ca33,Kunama,xd441,kuna1268,Kunama,,EA202,17000.0,,1937,,in 1937; note focal year for cultural data is 1860
Cd10,Zekara,xd508,chen1266,Western Algerian Berber,Afro-Asiatic,EA202,17000.0,,1905,,
Ec10,Ob Ostyak,xd618,khan1273,Kazym-Berezover-Suryskarer Khanty,Uralic,EA202,17000.0,,1897,with special reference to those on the Ob River,in 1897; note focal year for cultural data is 1880
Ne14,Bungi,xd1213,west1510,Western Ojibwa,Algic,EA202,17000.0,,1958,,in 1958; Source is HRAF 24:Howard p 174a; note focal year for cultural data is 1850
Ca9,Goroa,xd457,goro1270,Gorowa,Afro-Asiatic,EA202,17500.0,,1948,,in 1948; note focal year for cultural data is 1890
Ae1,Amba,xd127,amba1263,Amba (Uganda),Atlantic-Congo,EA202,18000.0,,1948,with special reference to those of Bwamba in Uganda,in Bwamba
Ag8,Coniagui,xd296,wame1240,Wamey,Atlantic-Congo,EA202,18000.0,,1945,with special reference to the Coniagui,"in 1945; 11,000 Coniagui; note focal year for cultural data is 1910"
Ah1,Katab,xd298,kata1265,Katab,Atlantic-Congo,EA202,18000.0,,1949,Zaria Province,in 1949; note focal year for cultural data is 1930
Ah4,Mambila,xd331,came1252,Donga Mambila,Atlantic-Congo,EA202,18000.0,,1931,,in 1931; note focal year for cultural data is 1920
Aj21,Jie,xd397,jiee1239,Jie,Nilotic,EA202,18000.0,,1948,,in 1948; note focal year for cultural data is 1930
Ia10,Bunun,xd733,bunu1267,Bunun,Austronesian,EA202,18000.0,,1931,,
Sa14,Ngäbe,xd1314,ngab1239,Ngäbere,Chibchan,EA202,18000.0,,1950,,"in 1950, note that focal year for cultural data is missing"
Ai30,Lese,xd360,lese1243,Lese,Central Sudanic,EA202,19000.0,,1949,,in 1949; note focal year for cultural data is 1920
Ng3,Muscogee,xd1252,cree1270,Creek,Muskogean,EA202,19000.0,,1750,Upper division in Alabama,Source is EA-Summary
Ac37,Kunda,xd63,kund1255,Chikunda,Atlantic-Congo,EA202,20000.0,,1950,,
Ad33,Pokomo,xd102,poko1261,Pokomo,Atlantic-Congo,EA202,20000.0,,1948,,in 1948; note focal year for cultural data is 1900
Ad38,Kara,xd107,kara1481,Kara (Tanzania),Atlantic-Congo,EA202,20000.0,,,,Date for population estimate missing
Ae52,Fungom,xd174,mmen1238,Mmen,Atlantic-Congo,EA202,20000.0,,1953,,
Af4,Yako,xd219,loka1252,Lokaa,Atlantic-Congo,EA202,20000.0,,,,Date for population estimate missing
Ag18,Bijogo,xd253,bidy1244,Kangaki-Kagbaaga-Kajoko Bidyogo,Atlantic-Congo,EA202,20000.0,,1945,,in 1945; note focal year for cultural data is 1930
Ah15,Reshe,xd304,resh1242,Reshe,Atlantic-Congo,EA202,20000.0,,1931,,in 1931; note focal year for cultural data is 1920
Ah28,Chamba,xd318,samb1305,Samba Leko,Atlantic-Congo,EA202,20000.0,,1921,with special reference to the Lekon subtribe,
Ai12,Fali,xd340,sout2782,South Fali,Atlantic-Congo,EA202,20000.0,,1952,,
Ai34,Moru,xd364,moru1253,Moru,Central Sudanic,EA202,20000.0,,1940,,in 1940; note focal year for cultural data is 1880
Ai37,Koalib,xd367,koal1240,Koalib-Rere,Heibanic,EA202,20000.0,,1940,,
Ai40,Moro,xd371,moro1285,Moro,Heibanic,EA202,20000.0,,1947,,
Aj26,Hill Suk,xd402,west2492,West Pokot,Nilotic,EA202,20000.0,,1948,,in 1948; note focal year for cultural data is 1910
Aj28,Tatoga,xd404,dato1239,Barabayiiga-Gisamjanga,Nilotic,EA202,20000.0,,1948,,
Ca31,Beta Israel,xd439,qima1242,Qimant,Afro-Asiatic,EA202,20000.0,,,,Date for population estimate missing
Cc14,Daza,xd492,daza1242,Dazaga,Saharan,EA202,20000.0,,,,Date for population estimate missing
Cc16,Chaambra,xd494,algi1247,Algiers,Afro-Asiatic,EA202,20000.0,,1936,,
Ei2,Lhota,xd707,loth1237,Lotha Naga,Sino-Tibetan,EA202,20000.0,,1922,,
Ng5,Cherokee,xd1254,cher1273,Cherokee,Iroquoian,EA202,20000.0,,1729,,in 1729; note focal year for cultural data is 1750
Ni6,Pima,xd1291,akim1239,Akimel O'odham,Uto-Aztecan,EA202,20000.0,,,,Date for population estimate missing
Sh1,Wichí,xd1388,wich1264,Wichí Lhamtés Güisnay,Matacoan,EA202,20000.0,,1900,,in 1900; note focal year for cultural data is 1860
Ae32,Kumu,xd152,komo1260,Komo (Democratic Republic of Congo),Atlantic-Congo,EA202,21000.0,,1927,,
Cb29,Ngizim,xd479,ngiz1242,Ngizim,Afro-Asiatic,EA202,21000.0,,1921,,
Ed13,Ishigakians,xd640,yaey1239,Yaeyama,Japonic,EA202,21000.0,,1940,with special reference to the town of Kabira,
Ac1,Ila,xd33,ilaa1246,Ila,Atlantic-Congo,EA202,22000.0,,1957,,in 1957; note focal year for cultural data is 1920
Ah14,Kamuku,xd303,cind1241,Yara,Atlantic-Congo,EA202,22000.0,,1949,,in 1949; note focal year for cultural data is 1920
Aj16,Mondari,xd391,mand1425,Mandari,Nilotic,EA202,22000.0,,1962,with special reference to the Riverain Mondari,in 1962; note focal year for cultural data is 1930
Ca7,Amhara,xd455,amha1245,Amharic,Afro-Asiatic,EA202,22000.0,,1953,Gondar district,
Ae49,Bali Nyonga,xd170,mung1266,Mungaka,Atlantic-Congo,EA202,23000.0,,1953,,in 1953; note focal year for cultural data is 1900
Ah18,Burmawa,xd307,bogh1241,Boghom,Afro-Asiatic,EA202,23000.0,,1934,,
Ci9,Svan,xd585,svan1243,Svan,Kartvelian,EA202,23000.0,,1944,,in 1944; note focal year for cultural data is 1910
Aa6,Sandawe,xd6,sand1273,Sandawe,,EA202,23400.0,,1948,,in 1948; note focal year for cultural data is 1920
Ae21,Kela,xd140,yela1238,Yela-Kela,Atlantic-Congo,EA202,24000.0,,1920,,
Ai24,Mandja,xd353,manz1243,Manza,Atlantic-Congo,EA202,24000.0,,1904,,
Aj27,Sapei,xd403,kups1238,Kupsabiny,Nilotic,EA202,24000.0,,1948,,in 1948; note focal year for cultural data is 1920
Ib2,Javanese,xd751,java1254,Javanese,Austronesian,EA202,24000.0,,1952,Town and environs of Pare; Modjokuto,
Ii12,Tongans,xd878,tong1325,Tonga (Tonga Islands),Austronesian,EA202,24000.0,,1921,Pangai,
Ac43,Mambwe,xd70,mamb1296,Mambwe-Lungu,Atlantic-Congo,EA202,25000.0,,1958,,in 1958; note focal year for cultural data is 1910
Ae27,Lokele,xd146,kele1255,Kele-Foma,Atlantic-Congo,EA202,25000.0,,,"The Smith reference describes a Protestant Mission near Stanley Falls, Upper Congo",Date for population estimate missing
Ae51,Banen,xd173,tune1261,Tunen,Atlantic-Congo,EA202,25000.0,,1949,Ndiki subtribe,
Af16,Banyang,xd193,keny1279,Kenyang,Atlantic-Congo,EA202,25000.0,,1956,,in 1956; note focal year for cultural data is 1910
Af54,Gbande,xd235,band1352,Bandi,Mande,EA202,25000.0,,1930,,
Ag35,Kulango,xd272,boun1243,Bouna Kulango,Atlantic-Congo,EA202,25000.0,,1948,,in 1948; note focal year for cultural data is 1910
Ah2,Jukun,xd309,juku1254,Jukun Takum,Atlantic-Congo,EA202,25000.0,,1931,,in 1931; note focal year for cultural data is 1920
Ah21,Kurama,xd311,kura1249,Kurama,Atlantic-Congo,EA202,25000.0,,1949,,in 1949; note focal year for cultural data is 1920
Ah38,Kapsiki,xd329,psik1239,Psikye,Afro-Asiatic,EA202,25000.0,,1950,,in 1950; note focal year for cultural data is 1930
Ai14,Mbum,xd342,mbum1254,Mbum,Atlantic-Congo,EA202,25000.0,,1960,,in 1960; note focal year for cultural data is 1920
Aj13,Pojulu,xd388,poju1239,Pöjulu,Nilotic,EA202,25000.0,,1952,,in 1952; note focal year for cultural data is 1930
Aj19,Didinga,xd394,didi1258,Didinga,Surmic,EA202,25000.0,,1920,,
Ca38,Tigre,xd446,mans1267,Mansa',Afro-Asiatic,EA202,25000.0,,1940,"with special reference to the Maria (Marea, Marya) subtribe in the north",in 1940; Maria; note focal year for cultural data is 1860
Ic5,Toradja,xd767,pamo1252,Pamona,Austronesian,EA202,25000.0,,,Bare'e subgroup,Date for population estimate missing
Ic6,Tanimbarese,xd768,sela1259,Selaru,Austronesian,EA202,25000.0,,,,Date for population estimate missing
Ee3,Lepcha,xd655,lepc1244,Lepcha,Sino-Tibetan,EA202,25800.0,,1931,Lingthem and vicinity,"The actual figure is 25,780."
Ai21,Bagirmi,xd350,bagi1246,Bagirmi,Central Sudanic,EA202,26000.0,,1954,,in 1954; note focal year for cultural data is 1880
Aj15,Kuku,xd390,kuku1285,Kuku,Nilotic,EA202,26000.0,,1952,,in 1952; note focal year for cultural data is 1900
ch18,Ingrians,xd555,ingr1248,Ingrian,Uralic,EA202,26137.0,,1926,"with special reference to those of the Kingisepp Rajon, the Leningrad Region",
Ac2,Pende,xd44,phen1239,Phende,Atlantic-Congo,EA202,27000.0,,1955,,in 1955; note focal year for cultural data is 1920
Ae54,Kom,xd176,komc1235,Kom (Cameroon),Atlantic-Congo,EA202,27000.0,,1953,,
Cc10,Asben,xd488,taya1257,Tayart Tamajeq,Afro-Asiatic,EA202,28000.0,,1944,,in 1944; note focal year for cultural data is 1900
Aa4,Bergdama,xd4,dama1270,Damara,Khoe-Kwadi,EA202,29000.0,,1946,,in 1946; note focal year for cultural data is 1920
Ag7,Bozo,xd295,tiey1235,Tiéyaxo Bozo,Mande,EA202,29000.0,,1942,,in 1942; note focal year for cultural data is 1930
Af19,Efik,xd196,efik1245,Efik,Atlantic-Congo,EA202,30000.0,,1945,,
Af31,Koro,xd210,ashe1269,Ashe,Atlantic-Congo,EA202,30000.0,,1960,with special reference to the Lafia,
Ah22,Yergum,xd312,taro1263,Tarok,Atlantic-Congo,EA202,30000.0,,1930,,in 1930; note focal year for cultural data is 1900
Ah34,Bata,xd325,bata1314,Bata,Afro-Asiatic,EA202,30000.0,,1921,with special reference to the Malabu,"including 2,000 Malabu"
Ah36,Gude,xd327,gude1246,Gude,Afro-Asiatic,EA202,30000.0,,1958,,in 1958; note focal year for cultural data is 1920
Ah8,Bafute,xd335,vute1244,Vute,Atlantic-Congo,EA202,30000.0,,,,Date for population estimate missing
Ai18,Kotoko,xd346,lagw1237,Lagwan,Afro-Asiatic,EA202,30000.0,,1950,,in 1950; note focal year for cultural data is 1880
Aj29,Samburu,xd405,samb1315,Samburu,Nilotic,EA202,30000.0,,1965,,in 1965; note focal year for cultural data is 1950
Cb18,Kanembu,xd467,kane1243,Kanembu,Saharan,EA202,30000.0,,1937,,
Ei14,Ao,xd701,aona1235,Ao Naga,Sino-Tibetan,EA202,30000.0,,1921,with special reference to the Chongli,
Ic8,Kei,xd770,keii1239,Kei,Austronesian,EA202,30000.0,,1930,,in 1930; note focal year for cultural data is 1890
Sa7,Garifuna,xd1323,gari1256,Garifuna,Arawakan,EA202,30000.0,,,,Date for population estimate missing
Cc4,Mzab,xd501,tumz1238,Tumzabt,Afro-Asiatic,EA202,32000.0,,1939,,in 1939; note focal year for cultural data is 1920
ch27,Veps,xd565,veps1250,Veps,Uralic,EA202,32773.0,,1926,with special reference to the Petrozavodskij Uezd Veps,in 1926; note focal year for cultural data is 1900
Af22,Itsekiri,xd200,isek1239,Isekiri,Atlantic-Congo,EA202,33000.0,,1952,,in 1952; note focal year for cultural data is 1940
Ai5,Mamvu,xd379,mamv1243,Mamvu,Central Sudanic,EA202,33000.0,,1949,,in 1949; note focal year for cultural data is 1920
Cb7,Bolewa,xd484,nucl1695,Bole,Afro-Asiatic,EA202,33000.0,,1933,,in 1933; note focal year for cultural data is 1920
Ae9,Fut,xd185,bafu1246,Bafut,Atlantic-Congo,EA202,34000.0,,1953,,
Ag42,Nunuma,xd280,sout2795,Southern Nuni,Atlantic-Congo,EA202,34000.0,,1950,,in 1950; note focal year for cultural data is 1910
Aj24,Toposa,xd400,topo1242,Toposa,Nilotic,EA202,34000.0,,1948,,in 1948; note focal year for cultural data is 1930
Ae45,Kundu,xd166,orok1266,Oroko,Atlantic-Congo,EA202,35000.0,,,,Date for population estimate missing
Af23,Afikpo,xd201,afik1238,Afikpo,Atlantic-Congo,EA202,35000.0,,,with special reference to the village of Mgbom,Date for population estimate missing
Ag4,Tallensi,xd277,taln1239,Talni,Atlantic-Congo,EA202,35000.0,,1931,Tallensi Tribe,See EA-Summary
Ai44,Anuak,xd375,anua1242,Anuak,Nilotic,EA202,35000.0,,1957,,in 1957; note focal year for cultural data is 1920
Aj8,Bari,xd413,ligo1238,Ligo,Nilotic,EA202,35000.0,,1952,,in 1952; note focal year for cultural data is 1920
Cc1,Regeibat,xd487,hass1238,Hassaniyya,Afro-Asiatic,EA202,35000.0,,,,Date for population estimate missing
Cj2,Rwala,xd588,east2690,Eastern Egyptian Bedawi Arabic,Afro-Asiatic,EA202,35000.0,,1920,Unspecified,See EA-Summary
Ia6,Paiwan,xd746,paiw1248,Paiwan,Austronesian,EA202,35000.0,,1960,Su-Paiwan Village,in 1960; note focal year for cultural data is 1930
Na36,Minnesota Ojibwa,xd1052,redl1238,Red Lake Chippewa,Algic,EA202,35000.0,,1750,with special reference to the Red Lake and White Earth bands,"in 1750; Population estimate is very rough, source is HRAF 14: Kinietz, p. 14; note focal year for cultural data is 1860"
Ae57,Nsungli,xd179,limb1268,Limbum,Atlantic-Congo,EA202,36000.0,,1952,,in 1952; note focal year for cultural data is 1930
Ag20,Papel,xd256,pape1239,Papel,Atlantic-Congo,EA202,36000.0,,1950,,in 1950; note focal year for cultural data is 1930
ch17,Gagauz,xd554,gaga1249,Gagauz,Turkic,EA202,36127.0,,1897,with special reference to those of the Benderskij Uezd,
Ad31,Duruma,xd100,duru1249,Duruma,Atlantic-Congo,EA202,37000.0,,1948,,in 1948; note focal year for cultural data is 1910
Ai43,Nyimang,xd374,amas1236,Ama (Sudan),Nyimang,EA202,37000.0,,1947,,in 1947; note focal year for cultural data is 1930
Cb10,Karekare,xd459,kare1348,Karekare,Afro-Asiatic,EA202,37000.0,,1931,,in 1931; note focal year for cultural data is 1920
Ac32,Kaonde,xd58,kaon1241,Kaonde,Atlantic-Congo,EA202,38000.0,,1934,,in 1934; note focal year for cultural data is 1920
Ae2,Kpe,xd138,mokp1239,Mokpwe,Atlantic-Congo,EA202,38000.0,,1953,,
Cb6,Tera,xd483,tera1251,Tera,Afro-Asiatic,EA202,38000.0,,1948,,in 1948; note focal year for cultural data is 1920
Cd18,Saadi,xd516,said1239,Saidi Arabic,Afro-Asiatic,EA202,38000.0,,1927,,"Total-38,928 (HRAF 9:277)"
Aa5,Mbuti,xd5,bila1255,Bila,Atlantic-Congo,EA202,40000.0,,1951,"Epulu net-hunters, Ituri forest",in 1951; See HRAF reference 2:26; note focal year for cultural data is 1930
Ab14,Lovedu,xd15,lobe1242,Lobedu,Atlantic-Congo,EA202,40000.0,,,,Date for population estimate missing
Ab7,Nyaneka,xd30,nyan1305,Nyaneka,Atlantic-Congo,EA202,40000.0,,1920,"Banianeka, Munyaneka, Ovanyaneka, Vanyaneka",
Ac28,Luimbe,xd53,luim1238,Luimbi,Atlantic-Congo,EA202,40000.0,,1950,,in 1950; note focal year for cultural data is 1930
Ad27,Kwere,xd95,kwer1261,Kwere,Atlantic-Congo,EA202,40000.0,,1957,,in 1957; note focal year for cultural data is 1880
Ad40,Tiriki,xd110,idak1243,Idakho-Isukha-Tiriki,Atlantic-Congo,EA202,40000.0,,1955,,
Ad43,Kerewe,xd113,kere1283,Kerewe,Atlantic-Congo,EA202,40000.0,,,,Date for population estimate missing
Ae12,Duala,xd130,dual1243,Duala,Atlantic-Congo,EA202,40000.0,,1947,,
Ae53,Koko,xd175,bako1249,Bakoko,Atlantic-Congo,EA202,40000.0,,1929,,
Af58,Vai,xd239,vaii1241,Vai,Mande,EA202,40000.0,,1948,,in 1948; note focal year for cultural data is 1900
Ag13,Kasena,xd248,kase1253,Kasem,Atlantic-Congo,EA202,40000.0,,1948,,in 1948; note focal year for cultural data is 1910
Ag48,Basari,xd286,ntch1242,Ntcham,Atlantic-Congo,EA202,40000.0,,1950,,in 1950; note focal year for cultural data is 1890
Aj25,Keyu,xd401,keiy1238,Keiyo,Nilotic,EA202,40000.0,,1948,,in 1948; note focal year for cultural data is 1920
Ca35,Amarar,xd443,amar1281,Amara (Beja),Afro-Asiatic,EA202,40000.0,,1935,,
Eg5,Kodavas,xd681,koda1255,Kodava,Dravidian,EA202,40000.0,,1936,,
Ej11,Cham,xd718,east2563,Eastern Cham,Austronesian,EA202,40000.0,,,with special reference to the non-Muslim Cham of Vietnam,"Date for population estimate missing; in Vietnam, 60,000 others in Cambodia"
Ej7,Akha,xd729,akha1245,Akha,Sino-Tibetan,EA202,40000.0,,,,"Date for population estimate missing; Two pop numbers given: ""40,000 in Burma, others in China and Laos"" and ""65,000 in Burma and Thailand, others in China"""
Ia16,Kalinga,xd739,lubu1243,Lubuagan Kalinga,Austronesian,EA202,40000.0,,1919,with special reference to the northern Kalinga,
Ia8,Bontok,xd748,cent2292,Central Bontoc,Austronesian,EA202,40000.0,,,,Date for population estimate missing
Ni1,Tarahumara,xd1286,cent2131,Central Tarahumara,Uto-Aztecan,EA202,40000.0,,1927,,"Source is HRAF 1:Bennett, p. vii."
Nj1,Chinantec,xd1295,ojit1237,Ojitlán Chinantec,Otomanguean,EA202,40000.0,,,Ojitlan,Date for population estimate missing
Nj11,Huastec,xd1297,huas1242,Huastec,Mayan,EA202,40000.0,,,,Date for population estimate missing
Sa2,Tzeltal,xd1318,tzel1254,Tzeltal,Mayan,EA202,40000.0,,1947,with special reference to the town of Canuc; some data apply to the group more generally,
Aj23,Plains Suk,xd399,east2420,East Pokot,Nilotic,EA202,42000.0,,1948,,
Ij2,Māori,xd891,maor1246,Maori,Austronesian,EA202,42100.0,,1896,Nga Puhi Tribe,"in 1896; The actual figure is 42,113 (3:414); note focal year for cultural data is 1820"
Ag14,Baga,xd249,mbul1258,Mbulungish,Atlantic-Congo,EA202,43000.0,,1950,,
Ae55,Ndob,xd177,band1349,Bandobo,Atlantic-Congo,EA202,44000.0,,1953,,
Ai17,Gisiga,xd345,sout3051,South Giziga,Afro-Asiatic,EA202,44000.0,,1960,,in 1960; note focal year for cultural data is 1930
Ad17,Safwa,xd84,safw1238,Safwa,Atlantic-Congo,EA202,45000.0,,1950,,in 1950; note focal year for cultural data is 1920
Ag40,Isala,xd278,tumu1242,Tumulung Sisaala,Atlantic-Congo,EA202,45000.0,,1948,,in 1948; note focal year for cultural data is 1910
Aj14,Kakwa,xd389,kakw1240,Kakwa,Nilotic,EA202,45000.0,,1952,,in 1952; note focal year for cultural data is 1931
Ii1,American Samoans,xd876,samo1305,Samoan,Austronesian,EA202,45000.0,,1926,with special reference to American Samoa,"8,000 in American Samoa"
Ah13,Dakakari,xd302,clel1238,C'lela,Atlantic-Congo,EA202,47000.0,,1949,with special reference to the Liliwa,in 1949; note focal year for cultural data is 1930
Ag50,Moba,xd289,moba1244,Moba,Atlantic-Congo,EA202,48000.0,,1950,,in 1950; note focal year for cultural data is 1910
Ac13,Tonga,xd37,tong1321,Tonga (Nyasa),Atlantic-Congo,EA202,50000.0,,1953,,
Ad41,Vugusu,xd111,buku1249,Bukusu,Atlantic-Congo,EA202,50000.0,,1937,,
Ag46,Manprusi,xd284,mamp1244,Mampruli,Atlantic-Congo,EA202,50000.0,,1948,,in 1948; note focal year for cultural data is 1920
Ag51,Somba,xd290,dita1238,Ditammari,Atlantic-Congo,EA202,50000.0,,1950,,
