society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ac38,Nyanja,xd64,nucl1395,Nuclear Nyanja,Atlantic-Congo,EA040,3,Sheep/goats,1910,,"A few cattle, which are not milked"
Ac4,Kuba,xd66,bush1247,Bushoong,Atlantic-Congo,EA040,3,Sheep/goats,1910,"with special reference to the Bushoong, the central subtribe",
Ac40,Sena,xd67,nucl1396,Sena,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ac41,Makonde,xd68,mako1251,Makonde,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ac6,Ndembu,xd72,lund1266,Lunda,Atlantic-Congo,EA040,3,Sheep/goats,1930,,
Ac8,Yombe,xd74,yomb1244,Yombe,Atlantic-Congo,EA040,3,Sheep/goats,1930,,
Ad14,Luguru,xd81,lugu1238,Luguru,Atlantic-Congo,EA040,3,Sheep/goats,1930,Morogoro District,
Ad15,Iwa,xd82,nyam1275,Nyamwanga,Atlantic-Congo,EA040,3,Sheep/goats,1900,,But some cattle are kept
Ad18,Bende,xd85,bend1258,Bende,Atlantic-Congo,EA040,3,Sheep/goats,1910,,
Ad21,Pimbwe,xd89,pimb1238,Pimbwe,Atlantic-Congo,EA040,3,Sheep/goats,1930,,
Ad27,Kwere,xd95,kwer1261,Kwere,Atlantic-Congo,EA040,3,Sheep/goats,1880,,
Ad30,Digo,xd99,digo1243,Digo,Atlantic-Congo,EA040,3,Sheep/goats,1890,,Also a very few cattle
Ad39,Sonjo,xd108,temi1247,Temi,Atlantic-Congo,EA040,3,Sheep/goats,1950,,
Ad44,Konjo,xd114,konz1239,Konzo,Atlantic-Congo,EA040,3,Sheep/goats,1920,,Occasional cattle tended by Hima herders
Ad47,Sumbwa,xd117,sumb1240,Sumbwa,Atlantic-Congo,EA040,3,Sheep/goats,1900,,The occasional cattle are tended by immigrant Tusi headsmen
Ad51,Ngulu,xd122,ngul1246,Ngulu,Atlantic-Congo,EA040,3,Sheep/goats,1930,,
Ae1,Amba,xd127,amba1263,Amba (Uganda),Atlantic-Congo,EA040,3,Sheep/goats,1950,with special reference to those of Bwamba in Uganda,
Ae11,Songola,xd129,song1300,Songoora,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ae12,Duala,xd130,dual1243,Duala,Atlantic-Congo,EA040,3,Sheep/goats,1940,,
Ae17,Rega,xd135,lega1249,Lega-Shabunda,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ae18,Songye,xd136,song1303,Songe,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ae20,Ekonda,xd139,ekon1238,Ekonda Mongo,Atlantic-Congo,EA040,3,Sheep/goats,1940,,
Ae21,Kela,xd140,yela1238,Yela-Kela,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ae22,Kutsu,xd141,kusu1252,Kusu,Atlantic-Congo,EA040,3,Sheep/goats,1900,with special reference to the Bankutu,
Ae26,Topoke,xd145,poke1238,Poke,Atlantic-Congo,EA040,3,Sheep/goats,1910,,
Ae27,Lokele,xd146,kele1255,Kele-Foma,Atlantic-Congo,EA040,3,Sheep/goats,1910,"The Smith reference describes a Protestant Mission near Stanley Falls, Upper Congo",
Ae28,Ngala,xd147,ling1263,Lingala,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ae29,Poto,xd148,luse1252,Lusengo,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ae3,Fang,xd149,fang1246,Fang (Equatorial Guinea),Atlantic-Congo,EA040,3,Sheep/goats,1910,,
Ae30,Bira,xd150,bila1255,Bila,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ae32,Kumu,xd152,komo1260,Komo (Democratic Republic of Congo),Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ae33,Ndaka Babali,xd153,bali1274,Bali (Democratic Republic of Congo),Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ae34,Plains Bira,xd154,bera1259,Bera,Atlantic-Congo,EA040,3,Sheep/goats,1920,,Cattle are rare and are usually herded by immigrant Hima
Ae35,Rumbi,xd155,lomb1254,Lombi,Central Sudanic,EA040,3,Sheep/goats,1900,,
Ae4,Nkundo,xd160,nkun1238,Nkundo,Atlantic-Congo,EA040,3,Sheep/goats,1930,Ilanga group,
Ae40,Dzem,xd161,njye1238,Njyem,Atlantic-Congo,EA040,3,Sheep/goats,1910,,
Ae41,Kota,xd162,ndas1238,Ndasa,Atlantic-Congo,EA040,3,Sheep/goats,1940,,
Ae42,Ngumba,xd163,kwas1243,Kwasio,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ae43,Sanga,xd164,bomw1238,Bomwali,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ae44,Bubi,xd165,bube1242,Bube,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ae47,Puku,xd168,bata1285,Batanga,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ae48,Bafia,xd169,bafi1243,Bafia,Atlantic-Congo,EA040,3,Sheep/goats,1930,,
Ae50,Bamum,xd172,bamu1253,Bamun,Atlantic-Congo,EA040,3,Sheep/goats,1920,,"But there are a few cattle, tended by Fulani herdsmen"
Ae51,Banen,xd173,tune1261,Tunen,Atlantic-Congo,EA040,3,Sheep/goats,1940,Ndiki subtribe,
Ae55,Ndob,xd177,band1349,Bandobo,Atlantic-Congo,EA040,3,Sheep/goats,1950,,
Ae56,Nsaw,xd178,lamn1239,Lamnso',Atlantic-Congo,EA040,3,Sheep/goats,1950,,
Ae57,Nsungli,xd179,limb1268,Limbum,Atlantic-Congo,EA040,3,Sheep/goats,1930,,
Ae58,Tikar,xd180,tige1238,Tige,Atlantic-Congo,EA040,3,Sheep/goats,1910,,
Ae6,Luba,xd182,luba1250,Luba-Katanga,Atlantic-Congo,EA040,3,Sheep/goats,1930,with special reference to the Bena Kalundwe,
Ae9,Fut,xd185,bafu1246,Bafut,Atlantic-Congo,EA040,3,Sheep/goats,1950,,
Af1,Fon,xd186,fonn1241,Fon,Atlantic-Congo,EA040,3,Sheep/goats,1890,City and environs of Abomey,
Af12,Akyem,xd189,akye1239,Akyem Bosome,Atlantic-Congo,EA040,3,Sheep/goats,1930,with special reference to the Kwahu,
Af16,Banyang,xd193,keny1279,Kenyang,Atlantic-Congo,EA040,3,Sheep/goats,1910,,Formerly a few cattle
Af22,Itsekiri,xd200,isek1239,Isekiri,Atlantic-Congo,EA040,3,Sheep/goats,1940,,Also a few dwarf cattle
Af24,Edo,xd202,bini1246,Bini,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Af25,Isoko,xd203,isok1239,Isoko,Atlantic-Congo,EA040,3,Sheep/goats,1930,,Also a few cattle
Af27,Eloyi,xd205,eloy1241,Eloyi,Atlantic-Congo,EA040,3,Sheep/goats,1950,,
Af28,Gbagyi,xd206,gbar1246,Gbari,Atlantic-Congo,EA040,3,Sheep/goats,1910,,"There are also a fair number of cattle, but they are owned, herded and milked exclusively by Fulani"
Af29,Idoma,xd207,idom1241,Idoma,Atlantic-Congo,EA040,3,Sheep/goats,1950,,
Af3,Ashanti,xd208,asan1239,Asante,Atlantic-Congo,EA040,3,Sheep/goats,1900,Kumasi State,
Af32,Egba,xd211,egba1238,Egba,Atlantic-Congo,EA040,3,Sheep/goats,1920,Abeouta Province and Benin,Also a few dwarf cattle
Af34,Ife,xd213,ifee1241,Ifè,Atlantic-Congo,EA040,3,Sheep/goats,1930,"Ife Ilesha Division, Oyo Prov.",
Af35,Adangme,xd214,adan1247,Adangme,Atlantic-Congo,EA040,3,Sheep/goats,1940,with special reference to the Krobo,
Af36,Ewe,xd215,aguu1242,Agu (Ewe),Atlantic-Congo,EA040,3,Sheep/goats,1900,with special reference to the Glidyi,
Af37,Buem,xd216,siwu1238,Siwu,Atlantic-Congo,EA040,3,Sheep/goats,1900,with special reference to the Akpafu,
Af38,Abron,xd217,abro1238,Abron,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Af39,Anyi,xd218,anyi1245,Anyin,Atlantic-Congo,EA040,3,Sheep/goats,1900,with special reference to the Ndenie,
Af42,Fante,xd222,fant1241,Fante,Atlantic-Congo,EA040,3,Sheep/goats,1900,,Also a few cattle
Af43,Ga,xd223,gaaa1244,Ga,Atlantic-Congo,EA040,3,Sheep/goats,1930,,
Af45,Avikam,xd225,avik1243,Avikam,Atlantic-Congo,EA040,3,Sheep/goats,1900,,Also a few cattle
Af5,Mende,xd230,mend1266,Mende (Sierra Leone),Mande,EA040,3,Sheep/goats,1930,,
Af50,Dan,xd231,gwee1242,Gweetaawu,Mande,EA040,3,Sheep/goats,1920,,
Af51,Gagu,xd232,gagu1242,Gban,Mande,EA040,3,Sheep/goats,1920,,
Af53,Tura,xd234,tour1242,Toura (Côte d'Ivoire),Mande,EA040,3,Sheep/goats,1950,,
Af55,Gola,xd236,gola1255,Gola,Atlantic-Congo,EA040,3,Sheep/goats,1950,,
Af6,Oyo Yoruba,xd240,ilaa1245,Ila (Yoruba),Atlantic-Congo,EA040,3,Sheep/goats,1950,"Yoruba, with special reference to the Oyo",
Af7,Bete,xd241,dalo1238,Daloa Bété,Atlantic-Congo,EA040,3,Sheep/goats,1950,,
Af8,Nupe,xd242,nupe1254,Nupe-Nupe-Tako,Atlantic-Congo,EA040,3,Sheep/goats,1930,,
Af9,Baule,xd243,baou1238,Baoulé,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ag27,Diula,xd263,dyul1238,Dyula,Mande,EA040,3,Sheep/goats,1910,,Also a few cattle
Ag29,Samo,xd265,sout2844,Southern Samo,Mande,EA040,3,Sheep/goats,1910,,
Ag30,Bobo,xd267,nort2819,Northern Bobo Madaré,Mande,EA040,3,Sheep/goats,1910,,Cattle are few and are commonly tended by Fulani
Ag31,Minianka,xd268,mama1271,Mamara Senoufo,Atlantic-Congo,EA040,3,Sheep/goats,1910,,
Ag32,Senufo,xd269,ceba1235,Cebaara Senoufo,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ag35,Kulango,xd272,boun1243,Bouna Kulango,Atlantic-Congo,EA040,3,Sheep/goats,1910,,Also a few cattle
Ag43,Vagala,xd281,vagl1239,Vagla,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ag44,Dagomba,xd282,dagb1246,Dagbani,Atlantic-Congo,EA040,3,Sheep/goats,1910,,Also a few cattle
Ah1,Katab,xd298,kata1265,Katab,Atlantic-Congo,EA040,3,Sheep/goats,1930,Zaria Province,
Ah10,Chawai,xd299,atsa1241,Atsam,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ah11,Basa,xd300,basa1282,Basa (Nigeria),Atlantic-Congo,EA040,3,Sheep/goats,1950,,
Ah12,Basakomo,xd301,basa1282,Basa (Nigeria),Atlantic-Congo,EA040,3,Sheep/goats,1920,,Also a few cattle
Ah13,Dakakari,xd302,clel1238,C'lela,Atlantic-Congo,EA040,3,Sheep/goats,1930,with special reference to the Liliwa,Also a few cattle
Ah14,Kamuku,xd303,cind1241,Yara,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ah15,Reshe,xd304,resh1242,Reshe,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ah16,Angas,xd305,ngas1240,Ngas,Afro-Asiatic,EA040,3,Sheep/goats,1900,,
Ah17,Birom,xd306,bero1242,Berom,Atlantic-Congo,EA040,3,Sheep/goats,1930,,Also a very few cattle (not milked) and a fair number of horses
Ah18,Burmawa,xd307,bogh1241,Boghom,Afro-Asiatic,EA040,3,Sheep/goats,1930,,
Ah19,Adara,xd308,kada1284,Kadara,Atlantic-Congo,EA040,3,Sheep/goats,1930,,
Ah2,Jukun,xd309,juku1254,Jukun Takum,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ah20,Kagoro,xd310,kago1246,Kagoro (Nigeria),Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ah25,Tigon,xd315,tigo1236,Tigon Mbembe,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ah26,Ndoro,xd316,ndoo1241,Ndoola,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ah27,Zuande,xd317,bita1251,Bitare,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ah28,Chamba,xd318,samb1305,Samba Leko,Atlantic-Congo,EA040,3,Sheep/goats,1920,with special reference to the Lekon subtribe,Apparently also a few cattle
Ah29,Daka,xd319,samb1311,Samba Daka,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ah3,Tiv,xd320,tivv1240,Tiv,Atlantic-Congo,EA040,3,Sheep/goats,1920,Tar of Benue Province,
Ah32,Vere,xd323,momj1237,Mom Jango,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ah36,Gude,xd327,gude1246,Gude,Afro-Asiatic,EA040,3,Sheep/goats,1920,,Also a few cattle
Ah38,Kapsiki,xd329,psik1239,Psikye,Afro-Asiatic,EA040,3,Sheep/goats,1930,,But a few cattle are kept
Ah4,Mambila,xd331,came1252,Donga Mambila,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ah6,Gure,xd333,gbir1241,Gbiri-Niragu,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ah7,Mafa,xd334,mafa1239,Mafa,Afro-Asiatic,EA040,3,Sheep/goats,1940,,
Ah8,Bafute,xd335,vute1244,Vute,Atlantic-Congo,EA040,3,Sheep/goats,1910,,
Ah9,Anaguta,xd336,igut1238,Iguta,Atlantic-Congo,EA040,3,Sheep/goats,1920,,"Diamond reports 'no plow animals' (EA039 code ""1""), 'sheep and goats' (EA040 code ""3""), and 'absence or near absence of milking' (EA041 code ""1"")"
Ai1,Banda,xd337,west2458,West Central Banda,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ai11,Mangbetu,xd339,nucl1420,Nuclear Mangbetu,Central Sudanic,EA040,3,Sheep/goats,1900,,
Ai12,Fali,xd340,sout2782,South Fali,Atlantic-Congo,EA040,3,Sheep/goats,1950,,Also a few cattle
Ai13,Laka,xd341,laka1254,Laka (Chad),Central Sudanic,EA040,3,Sheep/goats,1920,,
Ai14,Mbum,xd342,mbum1254,Mbum,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ai17,Gisiga,xd345,sout3051,South Giziga,Afro-Asiatic,EA040,3,Sheep/goats,1930,,But cattle were formerly kept
Ai23,Bwaka,xd352,ngba1284,Ngbaka Ma'bo,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ai24,Mandja,xd353,manz1243,Manza,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ai25,Mbandja,xd354,mban1263,Mbandja,Atlantic-Congo,EA040,3,Sheep/goats,1950,,
Ai26,Ngbandi,xd355,nort2774,Northern Ngbandi,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ai27,Abarambo,xd356,bara1361,Barambu,Atlantic-Congo,EA040,3,Sheep/goats,1890,,
Ai28,Popoi,xd357,popo1291,Popoi,Central Sudanic,EA040,3,Sheep/goats,1910,,A few goats but no sheep
Ai30,Lese,xd360,lese1243,Lese,Central Sudanic,EA040,3,Sheep/goats,1920,,
Ai31,Logo,xd361,logo1259,Logo,Central Sudanic,EA040,3,Sheep/goats,1920,,Also a very few cattle
Ai35,Bongo,xd365,bong1285,Bongo,Central Sudanic,EA040,3,Sheep/goats,1870,,
Ai44,Anuak,xd375,anua1242,Anuak,Nilotic,EA040,3,Sheep/goats,1920,,A few cattle are also kept
Ai46,Koma,xd377,komo1258,Komo (Sudan),Koman,EA040,3,Sheep/goats,1930,,A few cattle are also kept
Ai5,Mamvu,xd379,mamv1243,Mamvu,Central Sudanic,EA040,3,Sheep/goats,1920,,
Ai7,Gbaya,xd381,nort2775,Northwest Gbaya,Atlantic-Congo,EA040,3,Sheep/goats,1910,,
Aj10,Acholi,xd385,dhop1238,Dhopaluo,Nilotic,EA040,3,Sheep/goats,1920,,But a few cattle are kept
Cc4,Mzab,xd501,tumz1238,Tumzabt,Afro-Asiatic,EA040,3,Sheep/goats,1920,,
Cd11,Guanche,xd509,guan1277,Guanche,Afro-Asiatic,EA040,3,Sheep/goats,1500,,
Cd13,Hamama,xd511,sout3114,South-Western Tunisian,Afro-Asiatic,EA040,3,Sheep/goats,1930,,Also camels and a few cattle
Cd14,Hamyan,xd512,oran1236,Oran,Afro-Asiatic,EA040,3,Sheep/goats,1870,,Also a few camels and cattle
Cd19,Sahel,xd517,sahi1245,Sahil,Afro-Asiatic,EA040,3,Sheep/goats,1920,,Also a few cattle and camels
Ea6,Basseri,xd605,bass1257,Basseri,Indo-European,EA040,3,Sheep/goats,1958,Nomadic branch,"Donkeys, horses, and camels are also kept in smaller numbers"
Ed15b,Chekiang,xd643,wuch1236,Wu Chinese,Sino-Tibetan,EA040,3,Sheep/goats,1936,"Kaihsienkung Village, Chekiang",
Eg3,Madia,xd679,mari1414,Maria (India),Dravidian,EA040,3,Sheep/goats,1938,Hill Maria,"A few cattle are kept, but are not milked"
Ia13,Badjau Tawi-Tawi,xd736,sout2918,Southern Sama,Austronesian,EA040,3,Sheep/goats,1960,Tawi-Tawi and adjacent islands,
Ia14,Tao,xd737,yami1254,Yami,Austronesian,EA040,3,Sheep/goats,1930,,
Ic7,Ili-Mandiri,xd769,lama1277,Lamaholot,Austronesian,EA040,3,Sheep/goats,1920,with special reference to the village of Leloba in E. Flores,
Nh10,Isleta,xd1260,sout2961,Southern Tiwa,Kiowa-Tanoan,EA040,3,Sheep/goats,1920,,
Nh13,Acoma,xd1263,acom1246,Acoma,Keresan,EA040,3,Sheep/goats,1920,,Also some cattle
Nh18,Hopi,xd1268,hopi1249,Hopi,Uto-Aztecan,EA040,3,Sheep/goats,1920,Old Oraiibi,"But absence or near absence of domestic animals aboriginally (EA039 and EA040 code ""1"")"
Nh3,Navajo,xd1279,nava1243,Navajo,Athabaskan-Eyak-Tlingit,EA040,3,Sheep/goats,1930,,"But absence or near absence of domestic animals aboriginally (EA039 and EA040 code ""1"")"
Nh4,Zuni,xd1280,zuni1245,Zuni,,EA040,3,Sheep/goats,1910,Pueblo,
Nj1,Chinantec,xd1295,ojit1237,Ojitlán Chinantec,Otomanguean,EA040,3,Sheep/goats,1940,Ojitlan,
Sa13,K'iche',xd1313,kich1262,K'iche',Mayan,EA040,3,Sheep/goats,1930,Town of Chichicastenango,
Sh1,Wichí,xd1388,wich1264,Wichí Lhamtés Güisnay,Matacoan,EA040,3,Sheep/goats,1860,,
Sj6,Tenetehara,xd1414,temb1276,Tenetehara,Tupian,EA040,3,Sheep/goats,1930,with special reference to the Guajajara subgroup,Animal husbandry is recent
ch14,Chuvash,xd551,chuv1255,Chuvash,Turkic,EA040,3,Sheep/goats,1908,with special reference to the Virjal group,
Cb28,Dera,xd478,dera1248,Dera (Nigeria),Afro-Asiatic,EA040,4,Equine,1920,,
Cb6,Tera,xd483,tera1251,Tera,Afro-Asiatic,EA040,4,Equine,1920,,Also goats and a few cattle
Eb1,Kazakh,xd609,kaza1248,Kazakh,Turkic,EA040,4,Equine,1910,Great Horde,"Also cattle, camels, and especially sheep"
Nd12,Bitterroot Salish,xd1144,kali1309,Kalispel,Salishan,EA040,4,Equine,1860,,
Nd13,Kalispel,xd1145,kali1309,Kalispel,Salishan,EA040,4,Equine,1860,,
Nd14,Coeur d’Alene,xd1146,coeu1236,Coeur d'Alene,Salishan,EA040,4,Equine,1860,,
Nd15,Sinkaitk,xd1147,sout2963,Southern Okanogan,Salishan,EA040,4,Equine,1880,,
Nd16,Wenatchi,xd1148,wena1241,Wenatchi,Salishan,EA040,4,Equine,1870,,
Nd19,Umatilla,xd1151,umat1237,Umatilla,Sahaptian,EA040,4,Equine,1860,,
Nd2,Southern Ute,xd1152,utee1244,Ute,Uto-Aztecan,EA040,4,Equine,1860,,
Nd20,Nez Perce,xd1153,nezp1238,Nez Perce,Sahaptian,EA040,4,Equine,1850,,
Nd45,Bohogue,xd1180,nort2955,Northern Shoshoni,Uto-Aztecan,EA040,4,Equine,1860,,
Nd56,San Juan,xd1192,sout2969,Southern Paiute,Uto-Aztecan,EA040,4,Equine,1860,,
Nd57,Pahvant,xd1193,utee1244,Ute,Uto-Aztecan,EA040,4,Equine,1860,,
Nd58,Uintah Ute,xd1194,utee1244,Ute,Uto-Aztecan,EA040,4,Equine,1860,,
Nd60,Moache,xd1197,utee1244,Ute,Uto-Aztecan,EA040,4,Equine,1860,,
Nd61,Taviwatsiu,xd1198,utee1244,Ute,Uto-Aztecan,EA040,4,Equine,1860,,
Nd62,Uncompahgre Ute,xd1199,utee1244,Ute,Uto-Aztecan,EA040,4,Equine,1860,,
Nd63,Bannock,xd1200,bann1248,Bannock,Uto-Aztecan,EA040,4,Equine,1860,with special reference to the Eastern Bannock,
Nd64,Wind River Eastern Shoshone,xd1201,nort2955,Northern Shoshoni,Uto-Aztecan,EA040,4,Equine,1860,with special reference to the Kucundika,
Nd65,Hualapai,xd1202,wala1270,Walapai,Cochimi-Yuman,EA040,4,Equine,1870,,
Nd7,Kutenai,xd1205,kute1249,Kutenai,,EA040,4,Equine,1880,Lower or eastern branch,But horses were few
Ne1,Gros Ventre,xd1208,gros1243,Gros Ventre,Algic,EA040,4,Equine,1880,Gros Ventre Tribe,
Ne10,Arikara,xd1209,arik1262,Arikara,Caddoan,EA040,4,Equine,1860,,
Ne11,Assiniboine,xd1210,assi1247,Assiniboine,Siouan,EA040,4,Equine,1870,,
Ne12,Blackfoot,xd1211,pieg1239,Piegan,Algic,EA040,4,Equine,1850,,
Ne13,Kainai,xd1212,bloo1239,Blood,Algic,EA040,4,Equine,1850,,
Ne14,Bungi,xd1213,west1510,Western Ojibwa,Algic,EA040,4,Equine,1850,,
Ne15,Hidatsa,xd1214,hida1246,Hidatsa,Siouan,EA040,4,Equine,1860,Hidatsa Village,
Ne16,Karankawa,xd1215,kara1289,Karankawa,,EA040,4,Equine,1800,,
Ne17,Kiowa,xd1216,kiow1266,Kiowa,Kiowa-Tanoan,EA040,4,Equine,1860,,
Ne18,Piegan,xd1217,pieg1239,Piegan,Algic,EA040,4,Equine,1850,,
Ne19,Plains Cree,xd1218,plai1258,Plains Cree,Algic,EA040,4,Equine,1850,,
Ne2,Kiowa Apache,xd1219,kiow1264,Kiowa Apache,Athabaskan-Eyak-Tlingit,EA040,4,Equine,1870,,
Ne20,Santee,xd1220,dako1258,Dakota,Siouan,EA040,4,Equine,1850,,
Ne3,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,EA040,4,Equine,1870,Comanche Tribe,
Ne4,Crow,xd1223,crow1244,Crow,Siouan,EA040,4,Equine,1870,,
Ne5,Cheyenne,xd1224,chey1247,Cheyenne,Algic,EA040,4,Equine,1860,,
Ne6,Mandan,xd1225,mand1446,Mandan,Siouan,EA040,4,Equine,1830,,
Ne7,Sarcee,xd1226,sars1236,Sarsi,Athabaskan-Eyak-Tlingit,EA040,4,Equine,1880,,
Ne8,Teton,xd1227,lako1247,Lakota,Siouan,EA040,4,Equine,1870,,
Ne9,Arapaho,xd1228,arap1274,Arapaho,Algic,EA040,4,Equine,1860,,
Nf10,Iowa,xd1230,iowa1246,Iowa,Siouan,EA040,4,Equine,1870,,
Nf11,Otoe,xd1231,otoo1241,Oto,Siouan,EA040,4,Equine,1870,,
Nf12,Ponca,xd1232,ponc1241,Ponca,Siouan,EA040,4,Equine,1850,,
Nf3,Omaha,xd1237,omah1248,Omaha,Siouan,EA040,4,Equine,1850,Omaha Tribe,
Nf5,Wichita,xd1239,wich1260,Wichita,Caddoan,EA040,4,Equine,1860,,
Nf6,Pawnee,xd1240,pawn1254,Pawnee,Caddoan,EA040,4,Equine,1867,Skidi Band or subtribe,
Nf7,Fox,xd1241,mesk1242,Meskwaki,Algic,EA040,4,Equine,1830,Tama Reservation,
Nh1,Chiricahua,xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,EA040,4,Equine,1880,Central band,
Nh11,San Ildefonso,xd1261,sani1273,San Ildefonso,Kiowa-Tanoan,EA040,4,Equine,1900,with special reference to the pueblo of San Ildefonso,"But absence or near absence of domestic animals aboriginally (EA039 and EA040 code ""1"")"
Nh16,Jicarilla,xd1266,jica1244,Jicarilla Apache,Athabaskan-Eyak-Tlingit,EA040,4,Equine,1870,"Jicarilla Reservation, Dulce, New Mexico",
Nh17,Western Apache,xd1267,west2615,Western Apache,Athabaskan-Eyak-Tlingit,EA040,4,Equine,1870,,
Nh19,Cocopa,xd1269,coco1261,Cocopa,Cochimi-Yuman,EA040,4,Equine,1850,,But horses were adopted from Europeans as early as 1828
Nh24,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,EA040,4,Equine,1880,,
Nh6,Taos,xd1282,taos1236,Taos,Kiowa-Tanoan,EA040,4,Equine,1890,,"But absence or near absence of domestic animals aboriginally (EA039 and EA040 code ""1"")"
Nh7,Cochiti,xd1283,coch1273,Cochiti,Keresan,EA040,4,Equine,1890,,"But absence or near absence of domestic animals aboriginally (EA039 and EA040 code ""1"")"
Nh8,Jemez,xd1284,jeme1245,Towa,Kiowa-Tanoan,EA040,4,Equine,1920,,
Nj4,Totonac,xd1303,papa1238,Papantla Totonac,Totonacan,EA040,4,Equine,1940,,
Sa8,Mam,xd1324,mamm1241,Mam,Mayan,EA040,4,Equine,1930,with special reference to the village of Santiago Chimaltenango,
Sg4,Tehuelche,xd1386,tehu1242,Tehuelche,Chonan,EA040,4,Equine,1870,Equestrian,"But absence or near absence of domestic animals (EA039 and EA040 code ""1"") prior to 1725"
Sh3,Abipón,xd1390,abip1241,Abipon,Guaicuruan,EA040,4,Equine,1800,Those in contact with mission,
Sh4,Kadiwéu,xd1391,kadi1248,Kadiwéu,Guaicuruan,EA040,4,Equine,1940,,
Sh8,Toba,xd1395,toba1269,Toba,Guaicuruan,EA040,4,Equine,1964,with special reference to those of the Argentine Chaco,
ch12,Bashkir,xd549,bash1264,Bashkir,Turkic,EA040,4,Equine,1899,with special reference to the Birskij Uezd Bashkir,
ch13,Besermyan,xd550,nort2676,North Udmurt,Uralic,EA040,4,Equine,1894,with special reference to the Glazovskij Uezd Besermyan,
ch20,Kazan tatar,xd558,midd1325,Middle Tatar,Turkic,EA040,4,Equine,1910,with special reference to those of the Altayrskij Uezd,
ch22,Lithuanian Karaim,xd560,kara1464,Karaim,Turkic,EA040,4,Equine,1895,with special reference to those of the Trakaj area,
ch23,Lithuanian Tatar,xd561,west2405,Western Tatar,Turkic,EA040,4,Equine,1905,with special reference to those of the Vilenskaja Gubernija,
Cg4,Sami,xd544,nort2671,North Saami,Uralic,EA040,5,Deer,1950,Konkama District,
Ec10,Ob Ostyak,xd618,khan1273,Kazym-Berezover-Suryskarer Khanty,Uralic,EA040,5,Deer,1880,with special reference to those on the Ob River,
Ec11,Selkup,xd619,selk1253,Selkup,Uralic,EA040,5,Deer,1900,,
Ec3,Chukchi,xd631,chuk1273,Chukchi,Chukotko-Kamchatkan,EA040,5,Deer,1900,Reindeer Division,
Ec4,Yurak-Samoyeds,xd632,nene1249,Tundra Nenets,Uralic,EA040,5,Deer,1900,Yurak Tribe,
Ec5,Koryak,xd633,kory1246,Koryak,Chukotko-Kamchatkan,EA040,5,Deer,1900,with special reference to the Maritime Koryak,
Ec8,Ket,xd636,kett1243,Ket,Yeniseian,EA040,5,Deer,1900,,
Na11,Sivokakmeit,xd1028,cent2128,Central Siberian Yupik,Eskimo-Aleut,EA040,5,Deer,1920,,"But reindeer were introduced in 1900, but the herds died out in the 1940s"
ec12,Nganasan,xd620,ngan1291,Nganasan,Uralic,EA040,5,Deer,1930,Avam (Western) group,
ec15,Mansi,xd623,mans1258,Northern Mansi,Uralic,EA040,5,Deer,1880,Middle Northern Sos'va group,
